iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
DMA,North America,Dominica,2020-01-03,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-01-04,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-01-05,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-01-06,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-01-07,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-01-08,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-01-09,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-01-10,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-01-11,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-01-12,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-01-13,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-01-14,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-01-15,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-01-16,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-01-17,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-01-18,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-01-19,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-01-20,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-01-21,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-01-22,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-01-23,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-01-24,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-01-25,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-01-26,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-01-27,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-01-28,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-01-29,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-01-30,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-01-31,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-02-01,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-02-02,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-02-03,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-02-04,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-02-05,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-02-06,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-02-07,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-02-08,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-02-09,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-02-10,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-02-11,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-02-12,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-02-13,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-02-14,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-02-15,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-02-16,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-02-17,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-02-18,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-02-19,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-02-20,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-02-21,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-02-22,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-02-23,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-02-24,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-02-25,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-02-26,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-02-27,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-02-28,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-02-29,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-03-01,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-03-02,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-03-03,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-03-04,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-03-05,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-03-06,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-03-07,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-03-08,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-03-09,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-03-10,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-03-11,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-03-12,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-03-13,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-03-14,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-03-15,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-03-16,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-03-17,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-03-18,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-03-19,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-03-20,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-03-21,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-03-22,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-03-23,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-03-24,1,1,0.143,,0,0,13.744,13.744,1.963,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-03-25,2,1,0.286,,0,0,27.488,13.744,3.927,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-03-26,7,5,1,,0,0,96.209,68.721,13.744,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-03-27,11,4,1.571,,0,0,151.186,54.977,21.598,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-03-28,11,0,1.571,,0,0,151.186,0,21.598,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-03-29,11,0,1.571,,0,0,151.186,0,21.598,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-03-30,11,0,1.571,,0,0,151.186,0,21.598,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-03-31,11,0,1.429,,0,0,151.186,0,19.635,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-04-01,11,0,1.286,,0,0,151.186,0,17.671,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-04-02,11,0,0.571,,0,0,151.186,0,7.854,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-04-03,11,0,0,,0,0,151.186,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-04-04,11,0,0,,0,0,151.186,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-04-05,11,0,0,,0,0,151.186,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-04-06,11,0,0,,0,0,151.186,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-04-07,14,3,0.429,,0,0,192.419,41.233,5.89,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-04-08,15,1,0.571,,0,0,206.163,13.744,7.854,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-04-09,15,0,0.571,,0,0,206.163,0,7.854,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-04-10,15,0,0.571,,0,0,206.163,0,7.854,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-04-11,16,1,0.714,,0,0,219.907,13.744,9.817,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-04-12,16,0,0.714,,0,0,219.907,0,9.817,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-04-13,16,0,0.714,,0,0,219.907,0,9.817,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-04-14,16,0,0.286,,0,0,219.907,0,3.927,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-04-15,16,0,0.143,,0,0,219.907,0,1.963,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-04-16,16,0,0.143,,0,0,219.907,0,1.963,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-04-17,16,0,0.143,,0,0,219.907,0,1.963,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-04-18,16,0,0,,0,0,219.907,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-04-19,16,0,0,,0,0,219.907,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-04-20,16,0,0,,0,0,219.907,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-04-21,16,0,0,,0,0,219.907,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-04-22,16,0,0,,0,0,219.907,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-04-23,16,0,0,,0,0,219.907,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-04-24,16,0,0,,0,0,219.907,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-04-25,16,0,0,,0,0,219.907,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-04-26,16,0,0,,0,0,219.907,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-04-27,16,0,0,,0,0,219.907,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-04-28,16,0,0,,0,0,219.907,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-04-29,16,0,0,,0,0,219.907,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-04-30,16,0,0,,0,0,219.907,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-05-01,16,0,0,,0,0,219.907,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-05-02,16,0,0,,0,0,219.907,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-05-03,16,0,0,,0,0,219.907,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-05-04,16,0,0,,0,0,219.907,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-05-05,16,0,0,,0,0,219.907,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-05-06,16,0,0,,0,0,219.907,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-05-07,16,0,0,,0,0,219.907,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-05-08,16,0,0,,0,0,219.907,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-05-09,16,0,0,,0,0,219.907,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-05-10,16,0,0,,0,0,219.907,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-05-11,16,0,0,,0,0,219.907,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-05-12,16,0,0,,0,0,219.907,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-05-13,16,0,0,,0,0,219.907,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-05-14,16,0,0,,0,0,219.907,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-05-15,16,0,0,,0,0,219.907,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-05-16,16,0,0,,0,0,219.907,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-05-17,16,0,0,,0,0,219.907,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-05-18,16,0,0,,0,0,219.907,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-05-19,16,0,0,,0,0,219.907,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-05-20,16,0,0,,0,0,219.907,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-05-21,16,0,0,,0,0,219.907,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-05-22,16,0,0,,0,0,219.907,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-05-23,16,0,0,,0,0,219.907,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-05-24,16,0,0,,0,0,219.907,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-05-25,16,0,0,,0,0,219.907,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-05-26,16,0,0,,0,0,219.907,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-05-27,16,0,0,,0,0,219.907,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-05-28,16,0,0,,0,0,219.907,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-05-29,16,0,0,,0,0,219.907,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-05-30,16,0,0,,0,0,219.907,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-05-31,16,0,0,,0,0,219.907,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-06-01,16,0,0,,0,0,219.907,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-06-02,16,0,0,,0,0,219.907,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-06-03,16,0,0,,0,0,219.907,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-06-04,16,0,0,,0,0,219.907,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-06-05,16,0,0,,0,0,219.907,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-06-06,16,0,0,,0,0,219.907,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-06-07,16,0,0,,0,0,219.907,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-06-08,16,0,0,,0,0,219.907,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-06-09,16,0,0,,0,0,219.907,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-06-10,16,0,0,,0,0,219.907,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-06-11,16,0,0,,0,0,219.907,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-06-12,16,0,0,,0,0,219.907,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-06-13,18,2,0.286,,0,0,247.395,27.488,3.927,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-06-14,18,0,0.286,,0,0,247.395,0,3.927,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-06-15,18,0,0.286,,0,0,247.395,0,3.927,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-06-16,18,0,0.286,,0,0,247.395,0,3.927,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-06-17,18,0,0.286,,0,0,247.395,0,3.927,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-06-18,18,0,0.286,,0,0,247.395,0,3.927,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
DMA,North America,Dominica,2020-06-19,18,0,0.286,,0,0,247.395,0,3.927,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72758,,,,
